length,mfe,loops,loop_length,gc,loop_gc,stem_length,longest_stem,bulges,longest_bulge,bulges_symmetric,bulges_asymmetric,stem_mismatches,A(((,A((.,A(..,A(.(,A.((,A.(.,A..(,A...,G(((,G((.,G(..,G(.(,G.((,G.(.,G..(,G...,T(((,T((.,T(..,T(.(,T.((,T.(.,T..(,T...,C(((,C((.,C(..,C(.(,C.((,C.(.,C..(,C...
82,-31.700000762939453,1,4,59.756097560975604,50.0,25,7,7,4,3,4,19,2,0,2,0,1,1,2,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,4,3,1,0,4,0,0,1
75,-44.20000076293945,1,4,33.33333333333333,75.0,34,24,2,1,1,1,28,5,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,5,0,0,0,1,0,0,1
76,-34.29999923706055,1,6,61.8421052631579,50.0,30,12,5,2,2,3,24,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,1,5,0,0,1,0,0,1,0,7,1,1,0,0,1,1,0
71,-29.0,1,3,36.61971830985916,33.33333333333333,30,15,4,2,1,3,25,4,1,0,0,0,0,1,0,1,0,0,0,2,1,0,0,6,1,0,0,2,0,0,0,4,0,0,0,0,0,0,0
75,-25.799999237060547,1,3,44.0,33.33333333333333,26,11,3,10,1,2,22,5,0,0,0,1,0,0,0,4,1,1,1,0,0,0,2,2,1,0,0,0,0,1,2,2,0,0,0,1,0,1,0
76,-44.20000076293945,1,6,43.42105263157895,16.666666666666664,29,17,1,6,1,0,19,4,1,0,0,0,0,1,4,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0
78,-22.600000381469727,2,5,37.17948717948718,0.0,20,17,0,0,0,0,17,2,1,1,0,0,0,1,2,2,0,0,0,0,0,0,0,5,1,1,0,1,0,1,5,1,0,0,0,0,0,0,2
78,-14.899999618530273,1,5,38.46153846153847,40.0,27,7,6,6,3,3,19,2,3,1,0,0,0,0,1,3,2,0,1,1,0,0,0,2,0,0,0,3,0,0,1,2,0,0,0,2,0,2,0
68,-33.5,1,3,58.82352941176471,0.0,25,11,4,7,0,4,20,2,0,1,0,0,0,1,0,3,0,0,0,2,0,0,0,3,0,1,0,0,0,0,1,5,0,0,1,0,0,1,1
69,-32.70000076293945,1,14,59.42028985507246,64.28571428571429,24,7,4,1,3,1,18,2,1,0,0,0,0,1,1,3,0,0,0,1,0,0,1,3,1,0,1,1,0,0,0,3,0,0,1,1,0,0,2
72,-24.299999237060547,1,3,62.5,100.0,24,5,6,5,2,4,15,1,0,0,1,0,0,1,0,3,0,1,0,2,0,1,0,2,1,0,1,0,0,0,1,3,2,1,0,1,0,1,1
73,-20.799999237060547,1,3,42.465753424657535,66.66666666666666,27,9,4,6,0,4,23,5,0,0,0,1,0,0,1,3,1,1,0,3,0,0,0,3,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0
80,-20.299999237060547,1,5,50.0,20.0,19,5,4,9,2,2,17,0,2,0,0,0,0,1,2,1,1,1,0,3,0,0,4,3,1,1,0,1,0,1,2,1,0,0,0,1,0,0,0
81,-37.900001525878906,1,7,59.25925925925925,28.57142857142857,28,6,6,3,4,2,22,1,0,1,1,1,0,1,1,3,1,0,0,3,0,0,0,1,0,1,0,2,0,0,1,6,1,2,0,0,0,0,0
74,-31.700000762939453,1,7,56.75675675675676,28.57142857142857,23,10,3,9,1,2,17,0,0,0,0,2,0,0,3,4,2,2,0,0,0,0,1,3,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0
75,-21.799999237060547,1,8,44.0,37.5,16,7,2,6,2,0,12,1,0,2,0,0,0,3,5,2,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,2,0,0,0,1,0,0,2
65,-33.5,1,7,72.3076923076923,71.42857142857143,23,8,5,4,1,4,17,0,1,0,1,0,0,0,1,3,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,6,1,0,1,2,0,0,1
75,-19.100000381469727,1,6,36.0,16.666666666666664,25,10,3,5,0,3,22,4,0,0,0,2,0,1,2,3,0,0,0,0,0,0,2,5,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1
73,-26.299999237060547,1,4,63.013698630136986,50.0,24,5,5,4,2,3,19,0,0,0,0,0,0,1,0,4,4,0,0,0,0,1,1,2,1,1,0,0,0,1,1,4,0,2,0,0,0,1,0
68,-24.299999237060547,1,4,48.529411764705884,25.0,25,6,5,1,1,4,22,3,0,0,1,0,0,0,1,2,3,0,0,1,0,0,0,3,0,0,0,1,0,0,0,3,0,0,1,1,0,0,2
66,-15.300000190734863,1,4,46.96969696969697,25.0,23,4,6,3,3,3,20,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,1,1,1,0,0,3,0,1,0,1,0,2,0,1,0
71,-43.70000076293945,1,4,43.66197183098591,25.0,31,20,2,3,0,2,24,8,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,1,5,0,0,0,1,0,1,0
77,-41.5,1,6,62.33766233766234,33.33333333333333,29,6,6,3,4,2,20,1,0,1,0,0,0,0,1,4,0,0,2,1,0,0,0,3,1,0,1,2,0,0,1,3,1,0,2,1,0,0,0
74,-19.0,1,9,36.486486486486484,22.22222222222222,27,13,4,3,1,3,16,4,1,1,0,2,0,0,1,3,0,1,0,1,0,0,0,3,0,0,0,0,0,2,0,2,2,0,0,0,0,0,1
70,-19.100000381469727,1,6,41.42857142857143,16.666666666666664,23,7,5,4,2,3,18,2,1,2,0,0,0,2,1,4,0,0,0,0,1,0,0,4,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0
75,-38.70000076293945,1,10,78.66666666666666,80.0,25,6,6,2,5,1,16,1,0,0,1,0,0,1,0,2,3,0,0,4,0,0,0,0,1,0,0,0,0,1,0,5,1,0,1,1,0,0,3
63,-32.70000076293945,1,10,47.61904761904761,40.0,24,12,2,2,1,1,21,4,0,0,0,1,0,0,0,3,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,3,0,0,0,1,0,1,1
61,-17.600000381469727,1,4,40.98360655737705,50.0,21,8,2,4,0,2,19,3,0,0,0,0,0,1,0,3,0,2,0,1,0,1,0,3,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0
67,-28.899999618530273,1,7,65.67164179104478,57.14285714285714,25,8,5,1,2,3,19,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,1,4,1,1,1,0,0,0,0,2,2,1,1,0,0,0,1
78,-30.399999618530273,1,5,53.84615384615385,20.0,27,6,7,3,5,2,24,2,1,0,0,1,0,0,1,3,3,1,0,0,0,0,0,2,4,1,0,1,0,0,1,3,1,0,0,0,0,0,1
76,-27.399999618530273,1,7,64.47368421052632,85.71428571428571,24,5,7,3,6,1,17,0,0,0,1,1,1,0,0,4,2,2,1,3,0,1,1,1,0,1,0,2,0,0,0,2,0,0,0,1,0,0,1
70,-40.79999923706055,1,6,67.14285714285714,33.33333333333333,25,6,6,2,6,0,17,1,1,0,2,0,0,0,1,3,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3,1,2,1,1,0,1,0
76,-27.799999237060547,1,7,63.1578947368421,28.57142857142857,24,6,6,4,1,5,20,1,1,1,0,1,0,1,2,4,1,0,1,1,0,0,0,3,2,0,0,0,0,1,0,0,0,1,0,1,0,3,0
73,-36.400001525878906,1,6,64.38356164383562,33.33333333333333,25,7,6,2,4,2,17,1,0,1,0,0,0,1,0,3,2,1,0,1,0,0,1,2,0,2,1,0,0,1,0,4,0,0,0,2,0,1,0
67,-29.200000762939453,1,5,47.76119402985074,40.0,27,12,3,2,1,2,22,3,0,2,1,1,0,0,0,3,1,0,0,0,0,0,0,4,1,0,0,0,0,0,1,3,0,0,1,1,0,0,0
75,-15.800000190734863,1,4,30.666666666666664,25.0,22,10,2,9,1,1,21,3,1,0,0,1,0,1,2,3,1,2,0,0,0,0,1,4,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0
71,-24.200000762939453,1,8,29.577464788732392,37.5,27,16,3,2,2,1,21,6,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,5,2,0,0,1,0,0,0,1,0,1,1,1,0,0,0
77,-29.299999237060547,1,3,63.63636363636363,0.0,25,5,6,4,3,3,20,2,1,0,0,0,0,0,0,4,1,0,0,3,0,0,0,1,1,2,1,1,0,1,1,1,2,1,0,0,0,0,2
73,-34.099998474121094,1,3,46.57534246575342,0.0,29,12,5,2,3,2,24,2,2,1,1,0,0,1,0,7,1,0,0,0,0,0,0,2,0,0,0,2,0,1,0,1,1,0,0,2,0,0,0
72,-46.79999923706055,1,4,69.44444444444444,25.0,28,14,5,3,3,2,18,0,0,1,0,2,0,0,0,5,0,1,1,3,0,0,0,2,0,0,1,0,0,1,0,5,0,1,0,1,0,0,0
72,-29.899999618530273,1,4,56.94444444444444,25.0,27,14,5,3,0,5,18,0,0,1,0,0,0,0,2,5,1,0,1,1,0,0,0,2,1,0,0,2,0,0,0,5,0,1,1,1,0,0,0
73,-32.900001525878906,1,8,52.054794520547944,37.5,26,17,4,2,3,1,18,1,1,0,0,1,0,1,1,5,0,1,0,2,0,0,0,3,1,0,0,1,0,0,0,2,0,1,0,2,0,0,1
73,-35.70000076293945,1,8,53.42465753424658,37.5,27,17,4,2,3,1,19,1,1,0,0,1,0,1,1,5,0,0,1,2,0,0,0,3,1,0,0,1,0,0,0,2,1,0,0,2,0,0,1
67,-34.400001525878906,1,8,59.70149253731343,62.5,24,9,5,2,4,1,18,1,1,0,1,0,0,1,0,3,1,0,0,0,0,1,0,2,2,0,0,0,0,0,2,3,1,0,2,1,0,0,0
76,-34.70000076293945,1,4,77.63157894736842,50.0,25,6,6,4,3,3,17,0,0,0,0,0,0,1,0,5,0,2,1,3,1,1,0,0,1,1,0,0,0,0,1,4,3,0,0,0,1,0,0
78,-16.899999618530273,1,3,46.15384615384615,33.33333333333333,26,5,6,6,3,3,24,1,1,0,0,3,0,1,0,3,2,1,0,1,0,1,0,2,1,1,0,0,0,1,2,4,0,1,0,0,0,0,0
79,-36.79999923706055,1,9,65.82278481012658,33.33333333333333,28,9,7,3,3,4,19,1,1,1,1,0,0,0,2,4,0,0,0,2,0,0,1,0,0,0,1,2,0,0,0,5,3,0,1,1,0,0,0
72,-35.599998474121094,1,8,72.22222222222221,75.0,25,9,3,5,2,1,19,0,0,0,0,0,0,0,1,7,1,1,0,1,0,1,1,3,0,0,1,0,0,0,0,2,1,0,1,1,0,0,2
76,-45.20000076293945,1,8,68.42105263157895,75.0,29,13,5,2,4,1,23,2,0,0,0,0,0,0,0,4,3,0,0,0,0,1,0,4,1,0,1,0,0,0,1,4,0,0,0,1,1,1,1
58,-24.700000762939453,1,5,63.793103448275865,80.0,23,6,4,2,2,2,20,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,1,0,0,1,0,2,0,1,0,5,0,0,2,0,0,0,0
73,-17.5,1,4,38.35616438356164,25.0,23,9,4,8,0,4,19,4,0,1,0,1,0,1,2,2,0,0,0,1,0,0,1,4,0,2,0,1,0,1,0,0,0,2,0,1,0,0,0
72,-28.600000381469727,1,10,62.5,50.0,25,5,6,2,2,4,19,1,0,0,0,0,0,0,0,5,0,1,0,3,0,0,2,2,0,1,0,0,0,2,0,3,2,0,0,1,0,1,0
71,-34.5,1,16,66.19718309859155,56.25,22,9,4,3,3,1,18,1,0,0,1,0,0,0,2,3,1,0,1,0,0,0,1,0,2,0,0,1,0,0,0,4,1,0,0,2,0,0,3
67,-28.600000381469727,1,7,31.343283582089555,14.285714285714285,26,12,2,3,2,0,25,4,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,8,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0
70,-26.100000381469727,1,8,64.28571428571429,50.0,23,8,5,4,3,2,20,2,0,0,0,0,0,0,0,2,2,0,0,1,0,0,1,1,0,1,1,1,0,0,2,3,2,0,2,1,0,0,1
68,-33.599998474121094,1,3,61.76470588235294,0.0,23,7,4,6,2,2,20,0,0,1,0,0,0,0,2,6,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,3,1,0,0,2,0,1,0
80,-35.20000076293945,1,6,71.25,50.0,27,9,5,4,1,4,16,1,0,1,1,0,0,0,1,3,1,1,1,2,0,1,1,3,1,0,0,0,0,0,1,3,0,0,0,3,0,1,0
82,-33.70000076293945,1,6,54.87804878048781,33.33333333333333,28,8,5,3,2,3,23,4,0,0,0,0,0,0,1,5,2,0,1,0,0,0,1,2,0,1,1,0,0,0,1,1,1,0,0,4,0,1,1
69,-30.5,1,10,43.47826086956522,30.0,26,8,3,2,2,1,20,3,0,1,0,0,0,0,0,3,2,0,0,0,0,0,1,3,2,0,1,1,0,0,2,4,0,0,0,0,0,0,0
71,-28.5,1,6,46.478873239436616,33.33333333333333,21,8,3,6,1,2,18,2,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,3,0,1,1,1,0,0,2,2,1,0,0,0,0,0,1
70,-25.200000762939453,1,5,45.714285714285715,60.0,26,7,7,2,4,3,22,2,0,1,1,2,1,1,0,4,1,0,1,1,0,0,1,2,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0
80,-37.29999923706055,1,8,45.0,37.5,31,9,4,2,3,1,26,4,1,0,1,1,0,0,1,2,0,0,0,3,0,0,0,4,4,0,0,0,0,0,1,2,1,0,1,0,0,0,0
58,-34.29999923706055,1,4,63.793103448275865,25.0,23,7,4,1,2,2,18,2,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,4,3,0,0,0,0,0,1
79,-38.79999923706055,1,9,62.0253164556962,33.33333333333333,28,6,5,3,3,2,23,2,0,1,0,1,0,1,0,4,1,0,0,0,0,1,1,3,1,0,0,0,0,0,2,5,1,1,0,0,0,1,0
73,-45.0,1,13,42.465753424657535,23.076923076923077,29,26,1,1,1,0,28,7,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,0,1,1,0,0,3
67,-25.5,1,8,68.65671641791045,75.0,21,7,4,4,1,3,14,0,0,0,1,0,0,0,0,5,1,0,0,2,1,0,1,1,0,0,0,1,0,0,0,1,2,2,0,1,0,1,2
74,-20.200000762939453,1,4,39.189189189189186,25.0,28,9,6,3,3,3,25,1,1,1,0,1,0,0,0,2,2,0,1,2,0,0,0,5,0,0,2,1,0,0,1,2,0,1,1,0,0,0,0
70,-27.200000762939453,1,8,48.57142857142857,12.5,24,7,6,2,2,4,16,2,0,1,0,0,0,1,0,5,0,0,1,1,1,0,0,1,1,0,0,2,0,2,2,2,0,0,0,1,0,0,0
71,-35.5,1,3,57.74647887323944,100.0,30,16,5,2,2,3,26,2,0,0,1,0,0,0,0,6,1,1,0,0,0,0,0,3,0,0,3,0,0,0,0,3,1,1,0,1,0,0,0
72,-26.0,1,10,52.77777777777778,40.0,25,8,6,2,4,2,22,2,0,0,1,0,0,0,0,2,0,0,0,1,0,0,2,2,2,1,3,0,0,0,1,4,1,0,1,0,0,1,0
59,-38.599998474121094,1,6,71.1864406779661,83.33333333333334,21,8,3,1,1,2,19,1,0,0,1,2,0,0,0,5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,4,0,0,0,1,0,0,1
67,-23.200000762939453,1,7,46.26865671641791,28.57142857142857,21,10,3,7,2,1,18,2,1,0,0,0,0,0,2,5,0,2,0,0,0,0,1,0,0,2,0,1,0,1,0,3,0,1,0,0,0,1,0
71,-18.5,1,7,46.478873239436616,42.857142857142854,25,7,7,2,5,2,23,1,3,0,0,0,0,0,0,1,1,1,0,1,0,0,0,4,1,0,1,1,0,0,2,1,0,0,2,3,0,0,0
61,-25.0,1,3,44.26229508196721,66.66666666666666,24,13,3,2,2,1,22,3,0,0,0,0,0,0,0,2,0,1,1,2,0,1,0,4,1,0,1,1,0,0,0,2,0,1,0,0,0,0,0
72,-27.200000762939453,1,3,55.55555555555556,66.66666666666666,25,11,4,4,3,1,24,2,1,1,1,2,0,0,2,5,1,0,0,1,0,2,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
77,-20.5,1,3,50.649350649350644,33.33333333333333,29,6,8,2,3,5,25,3,1,0,0,0,0,1,0,3,3,1,0,0,1,2,0,4,1,0,1,0,0,1,0,2,0,0,1,0,0,0,0
73,-17.200000762939453,1,6,31.506849315068493,0.0,25,8,4,4,3,1,21,4,2,0,0,0,0,1,0,1,2,0,1,0,0,0,0,3,1,0,0,0,0,3,2,2,0,1,0,1,0,0,0
68,-16.200000762939453,1,7,29.411764705882355,28.57142857142857,23,5,5,4,2,3,19,4,0,1,0,1,0,1,1,2,0,0,0,2,0,0,0,1,1,0,0,3,0,1,1,1,1,0,0,1,0,0,0
64,-22.100000381469727,1,8,60.9375,62.5,19,7,3,6,1,2,16,0,1,0,0,0,0,1,0,4,0,0,0,1,0,0,3,3,0,2,0,1,0,1,0,1,1,0,0,1,0,0,1
77,-18.700000762939453,1,5,38.961038961038966,40.0,28,11,5,2,4,1,27,3,2,0,1,1,0,0,1,2,2,1,0,2,0,0,0,3,1,1,0,4,0,0,0,1,0,0,0,0,0,0,0
80,-36.400001525878906,1,6,40.0,50.0,31,13,4,3,3,1,26,5,1,1,1,0,0,0,0,2,0,0,0,1,0,0,0,5,0,0,2,2,0,0,2,2,0,1,0,1,0,0,0
76,-21.0,1,6,30.263157894736842,33.33333333333333,29,13,4,2,2,2,25,4,2,2,0,0,0,1,1,2,0,1,0,0,0,1,0,8,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0
82,-31.799999237060547,1,7,48.78048780487805,28.57142857142857,28,10,4,8,2,2,22,2,0,0,0,1,0,0,2,4,0,0,0,1,0,0,1,5,1,1,1,0,0,0,1,2,0,1,0,3,0,0,1
62,-23.899999618530273,1,4,53.2258064516129,50.0,22,10,4,2,2,2,19,1,1,1,1,0,0,0,0,5,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,4,0,0,0,0,0,0,1
64,-19.799999237060547,1,6,40.625,50.0,23,6,4,3,4,0,18,2,2,0,1,0,0,1,1,2,0,0,0,1,0,0,0,3,1,0,0,1,0,2,0,1,1,0,0,2,0,0,0
79,-15.699999809265137,3,8,46.835443037974684,50.0,25,8,3,3,2,1,23,1,0,1,0,0,0,1,4,4,1,0,1,2,0,0,0,5,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0
73,-16.100000381469727,1,5,34.24657534246575,60.0,27,6,5,5,1,4,22,2,1,0,0,2,0,1,1,5,0,0,1,0,0,0,1,4,1,1,0,0,0,1,0,2,0,1,0,0,0,0,0
92,-42.900001525878906,1,15,60.86956521739131,60.0,29,12,5,2,5,0,25,0,1,0,2,1,0,2,0,6,3,0,0,0,0,0,2,3,1,0,1,0,0,0,0,2,1,1,1,0,0,0,3
97,-39.099998474121094,1,18,39.175257731958766,27.77777777777778,31,11,3,1,3,0,21,3,1,1,0,1,0,1,2,5,1,0,0,0,0,0,1,4,1,0,0,2,0,0,4,4,0,0,0,0,0,0,1
97,-44.5,1,6,45.36082474226804,66.66666666666666,32,9,5,2,2,3,26,2,0,0,0,1,0,0,1,6,1,1,1,0,0,0,0,1,0,1,1,1,0,2,4,6,1,0,0,1,0,1,0
83,-33.29999923706055,1,4,40.963855421686745,50.0,32,15,4,3,0,4,27,6,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0,5,1,0,1,0,0,0,1,1,0,0,0,1,0,0,3
82,-43.599998474121094,2,6,64.63414634146342,66.66666666666666,25,9,2,2,2,0,16,2,0,1,0,1,0,0,1,4,2,0,0,1,0,0,1,1,0,1,0,0,0,0,0,5,0,0,1,1,0,0,5
96,-44.79999923706055,1,7,50.0,14.285714285714285,33,13,5,2,4,1,20,3,0,0,1,0,0,1,1,5,3,1,0,2,0,0,1,3,0,0,0,2,0,0,2,3,0,0,1,2,0,0,1
82,-25.899999618530273,2,9,31.70731707317073,22.22222222222222,29,14,2,3,2,0,21,6,0,0,0,1,0,0,2,2,0,0,0,0,0,0,1,1,2,0,1,3,0,1,1,5,0,1,0,0,0,0,0
97,-34.70000076293945,1,4,49.48453608247423,50.0,30,9,6,3,4,2,23,4,1,1,0,0,0,0,0,4,1,1,0,1,1,3,0,0,1,0,0,2,0,2,0,2,1,1,0,3,0,1,2
80,-21.700000762939453,1,5,45.0,20.0,25,8,5,2,1,4,22,2,0,0,0,1,0,2,2,4,3,0,0,2,0,0,1,3,2,0,0,0,0,0,1,1,1,0,0,0,0,0,1
53,-19.100000381469727,1,3,54.71698113207547,33.33333333333333,20,9,4,1,2,2,18,1,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,2,1,1,0,0,1,1,0,2,0,0,1,1,0,0,0
76,-17.200000762939453,2,8,57.89473684210527,62.5,19,5,4,2,4,0,17,2,0,2,1,0,0,0,1,2,2,2,0,0,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,3,1,1,2
64,-22.0,2,6,50.0,50.0,17,12,0,0,0,0,12,2,0,0,0,0,0,0,0,1,0,2,0,3,0,0,3,4,1,0,0,0,0,0,3,1,0,0,0,0,0,0,1
71,-31.399999618530273,1,3,61.97183098591549,0.0,27,10,6,2,6,0,19,1,0,1,1,0,0,0,0,5,0,0,2,0,0,1,0,2,1,0,0,2,1,1,0,2,0,0,1,2,0,0,0
58,-23.399999618530273,1,8,75.86206896551724,87.5,17,4,4,4,1,3,13,0,1,1,0,1,0,2,0,3,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,2,2,2,0,0,0,0,1
65,-29.700000762939453,1,5,69.23076923076923,40.0,22,5,7,2,4,3,17,0,0,0,0,0,1,0,0,3,0,1,0,2,1,0,1,1,1,0,1,1,0,0,0,4,2,2,0,0,0,0,0
58,-31.5,1,5,84.48275862068965,80.0,21,9,4,3,2,2,16,0,0,0,1,0,0,0,1,4,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,1
75,-21.5,2,3,72.0,66.66666666666666,18,4,4,5,2,2,15,0,1,0,0,0,0,0,1,1,2,0,0,1,0,0,2,0,0,2,0,1,0,1,1,4,0,1,1,2,0,1,3
57,-28.899999618530273,2,3,80.7017543859649,66.66666666666666,18,7,3,3,2,1,16,0,0,0,0,1,0,0,0,4,0,2,2,0,0,1,1,0,1,0,0,0,0,0,1,3,1,0,1,0,0,0,1
57,-28.899999618530273,2,3,80.7017543859649,66.66666666666666,18,7,3,3,2,1,16,0,0,0,0,1,0,0,0,4,0,2,2,0,0,1,1,0,1,0,0,0,0,0,1,3,1,0,1,0,0,0,1
65,-28.200000762939453,1,3,67.6923076923077,33.33333333333333,22,6,4,3,3,1,14,0,0,2,1,0,0,0,0,4,2,0,0,1,1,1,0,4,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0
68,-31.600000381469727,1,8,63.23529411764706,37.5,27,12,3,4,0,3,19,0,0,0,0,0,0,1,1,6,0,0,0,1,0,1,0,6,0,1,0,0,0,0,1,3,1,0,0,0,0,0,0
61,-34.70000076293945,1,6,80.32786885245902,50.0,21,7,6,2,3,3,15,0,0,0,1,1,0,0,0,4,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,3,1,0,1,2,0,0,0
76,-44.599998474121094,1,11,82.89473684210526,90.9090909090909,23,8,4,2,2,2,18,0,0,0,0,0,0,1,0,5,1,1,0,3,0,1,2,1,0,0,0,0,0,0,1,3,3,0,0,1,0,0,2
88,-18.5,1,4,34.090909090909086,25.0,29,9,5,3,5,0,22,2,1,1,1,3,0,0,2,3,0,1,1,1,0,0,1,5,3,1,0,1,0,0,0,0,0,1,0,1,0,0,0
104,-52.900001525878906,1,6,87.5,66.66666666666666,30,7,7,8,2,5,18,0,0,1,1,0,0,1,0,4,1,0,0,2,0,0,1,0,0,0,0,0,0,1,2,9,0,0,2,2,0,1,6
61,-30.299999237060547,1,4,75.40983606557377,100.0,20,7,3,3,1,2,15,0,0,1,0,0,0,0,1,5,0,2,0,2,1,0,2,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
82,-33.79999923706055,1,4,70.73170731707317,75.0,29,6,9,4,2,7,23,0,1,0,2,0,0,0,0,4,2,0,0,1,0,0,0,2,0,0,2,0,0,0,0,5,3,0,0,0,1,2,2
86,-10.899999618530273,1,5,39.53488372093023,40.0,27,4,8,4,3,5,22,1,3,0,1,1,0,0,0,1,1,1,0,3,0,0,0,3,1,0,0,1,0,2,2,3,1,0,1,0,0,1,1
57,-17.899999618530273,1,8,56.14035087719298,37.5,18,5,5,1,2,3,16,0,1,0,1,1,0,0,2,4,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,1,2
69,-36.599998474121094,2,3,72.46376811594203,100.0,21,8,1,8,0,1,15,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,3,0,0,1,0,1,0,0,0,4,1,1,0,1,0,1,2
77,-13.300000190734863,1,13,40.25974025974026,23.076923076923077,20,5,4,2,3,1,15,1,0,2,0,0,0,1,2,3,1,0,0,0,0,0,1,5,0,2,0,0,0,2,2,0,0,0,0,2,0,0,1
68,-20.899999618530273,3,4,64.70588235294117,75.0,18,6,2,1,1,1,15,1,0,1,0,0,0,0,1,3,0,1,0,2,0,0,5,1,2,0,0,1,0,0,0,2,1,0,0,0,0,0,1
54,-23.5,1,3,72.22222222222221,100.0,16,5,4,2,2,2,10,0,0,0,0,0,0,0,2,3,1,0,1,2,1,0,1,0,0,0,0,0,1,0,0,2,1,1,0,2,0,0,0
83,-49.0,1,4,69.87951807228916,0.0,29,9,6,2,2,4,17,3,0,0,0,1,0,0,1,5,3,0,0,2,0,1,0,1,1,0,1,0,0,1,1,2,0,0,1,2,0,1,0
65,-34.099998474121094,1,6,66.15384615384615,83.33333333333334,22,7,5,1,2,3,15,0,1,1,0,1,0,0,1,5,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,3,0,0,0,1,0,0,1
88,-63.599998474121094,1,5,81.81818181818183,60.0,35,12,6,2,3,3,25,1,0,0,1,1,0,0,0,6,1,0,0,1,0,0,0,2,0,1,0,1,0,0,0,8,1,1,2,0,0,1,1
70,-37.20000076293945,1,4,81.42857142857143,25.0,25,5,6,2,3,3,18,0,0,1,1,0,0,0,0,4,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,5,2,2,1,2,0,1,0
70,-37.20000076293945,1,4,81.42857142857143,25.0,25,5,6,2,3,3,18,0,0,1,1,0,0,0,0,4,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,5,2,2,1,2,0,1,0
70,-37.20000076293945,1,4,81.42857142857143,25.0,25,5,6,2,3,3,18,0,0,1,1,0,0,0,0,4,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,5,2,2,1,2,0,1,0
96,-43.70000076293945,1,5,38.54166666666667,60.0,38,15,5,2,3,2,29,3,2,0,0,1,0,0,0,7,0,0,0,0,0,1,1,3,2,0,1,2,0,0,1,5,1,1,1,0,0,0,0
97,-33.79999923706055,1,4,42.2680412371134,50.0,32,8,7,2,5,2,26,5,2,0,1,1,0,2,0,5,0,0,1,1,1,0,1,2,0,0,0,3,0,1,2,1,0,0,0,1,1,0,1
96,-39.599998474121094,1,4,39.58333333333333,50.0,37,20,4,6,3,1,30,4,0,1,1,3,0,0,1,4,0,0,0,1,1,1,0,7,1,0,0,1,0,0,0,4,0,0,0,0,0,0,2
97,-36.5,1,4,49.48453608247423,50.0,36,11,6,3,2,4,31,2,2,0,1,0,0,1,0,5,0,1,0,0,0,0,2,5,0,0,4,1,0,0,1,5,1,1,0,0,0,0,0
97,-42.29999923706055,1,4,47.42268041237113,25.0,32,15,5,3,5,0,28,3,1,2,1,0,0,0,3,3,0,0,0,1,0,1,0,4,2,0,0,0,0,0,2,4,1,0,1,2,1,0,0
