length,mfe,loops,loop_length,gc,loop_gc,stem_length,longest_stem,bulges,longest_bulge,bulges_symmetric,bulges_asymmetric,stem_mismatches,A(((,A((.,A(..,A(.(,A.((,A.(.,A..(,A...,G(((,G((.,G(..,G(.(,G.((,G.(.,G..(,G...,T(((,T((.,T(..,T(.(,T.((,T.(.,T..(,T...,C(((,C((.,C(..,C(.(,C.((,C.(.,C..(,C...
50,-13.5,1,4,60.0,50.0,11,5,2,5,1,1,7,1,0,2,0,1,0,0,1,0,0,0,0,2,0,1,1,1,2,0,0,0,0,1,1,0,1,0,0,0,0,0,1
50,-11.5,1,8,62.0,62.5,10,4,3,4,2,1,7,0,0,0,0,0,0,1,0,0,1,1,2,0,0,1,3,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,2
50,-14.899999618530273,1,6,62.0,50.0,12,5,2,2,0,2,10,0,0,0,0,0,0,2,1,3,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,1,2,1,0,0,0,1,0
50,-10.800000190734863,1,5,52.0,80.0,15,4,4,2,1,3,15,2,1,2,0,1,0,2,1,2,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
50,-19.100000381469727,1,10,74.0,70.0,15,7,2,1,0,2,11,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,2,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0
50,-15.600000381469727,1,9,64.0,44.44444444444444,12,7,2,2,2,0,11,1,0,1,0,0,0,0,3,2,1,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
50,-18.200000762939453,1,9,66.0,55.55555555555556,14,8,2,3,1,1,11,0,1,0,0,0,0,1,0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,1,1,0,2,0,0,1
50,-24.200000762939453,1,4,74.0,75.0,16,5,4,3,1,3,13,0,0,0,0,0,0,1,0,3,3,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0
50,-13.800000190734863,1,8,72.0,75.0,12,6,3,4,1,2,9,0,0,0,1,0,0,1,1,2,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,2
50,-25.200000762939453,1,4,68.0,75.0,14,5,2,3,1,1,11,1,1,0,0,0,0,1,1,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1
50,-14.899999618530273,1,10,62.0,50.0,14,6,3,2,2,1,13,0,0,0,1,0,0,0,1,2,1,0,2,1,1,1,1,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0
50,-19.299999237060547,1,5,66.0,80.0,15,5,3,6,1,2,10,0,0,2,0,0,0,0,0,4,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,2
50,-14.300000190734863,1,4,70.0,25.0,13,4,5,3,3,2,7,0,0,1,0,0,0,1,0,2,0,1,0,1,1,1,0,0,1,2,0,0,0,0,0,1,0,1,0,2,1,0,0
50,-18.200000762939453,1,7,66.0,100.0,14,8,2,3,0,2,11,1,0,0,0,0,0,0,0,1,2,1,0,0,0,1,2,2,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1
50,-17.100000381469727,1,4,62.0,75.0,15,6,3,1,1,2,13,1,1,0,0,0,0,0,0,3,2,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,2,0,0,2
50,-22.899999618530273,1,8,74.0,87.5,14,8,2,3,1,1,13,0,1,0,0,0,0,0,0,3,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,2,1,0,1,0,0,0,2
50,-18.299999237060547,1,4,64.0,50.0,16,6,3,3,1,2,12,0,0,0,0,0,0,0,0,4,2,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,1,2
50,-14.399999618530273,1,5,60.0,100.0,17,4,6,2,2,4,14,0,1,0,0,2,0,0,0,1,1,0,0,3,0,0,1,1,2,0,1,0,0,0,0,1,2,0,0,0,0,0,0
50,-15.100000381469727,1,8,68.0,75.0,13,6,3,2,1,2,8,0,0,0,0,1,0,1,0,1,1,2,1,0,0,0,2,0,0,0,0,0,0,1,0,3,1,0,1,0,0,0,1
50,-21.0,1,4,78.0,50.0,16,5,5,1,1,4,13,1,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,1,0,1,0,5,0,0,1,0,0,0,1
50,-13.5,1,11,57.99999999999999,63.63636363636363,13,7,2,3,1,1,13,0,2,1,0,0,0,0,1,3,0,0,0,1,0,0,1,1,0,0,0,0,0,1,2,2,0,0,0,0,0,0,1
50,-13.5,1,7,70.0,42.857142857142854,11,5,3,4,2,1,10,1,0,1,0,0,0,0,2,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,3,0,0,1
50,-14.899999618530273,1,3,56.00000000000001,33.33333333333333,15,4,3,3,1,2,11,1,0,0,0,0,0,0,2,2,1,0,0,2,0,0,0,0,0,0,0,2,0,1,0,1,2,1,0,1,0,0,0
50,-15.800000190734863,1,3,62.0,66.66666666666666,17,6,4,3,0,4,15,1,0,1,0,0,0,0,1,1,1,1,0,2,0,0,0,3,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0
50,-13.100000381469727,1,10,62.0,40.0,12,5,2,4,0,2,7,0,0,0,0,0,0,1,1,2,0,0,0,3,0,0,0,2,0,0,0,0,0,0,4,1,0,1,0,0,0,1,0
50,-18.799999237060547,1,4,60.0,75.0,18,7,3,2,1,2,15,3,1,1,0,0,0,0,0,4,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
50,-14.800000190734863,1,9,62.0,33.33333333333333,13,5,2,9,0,2,12,1,0,1,0,0,0,1,2,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,1
59,-17.600000381469727,1,3,62.71186440677966,66.66666666666666,17,6,5,3,3,2,12,1,0,1,0,2,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,2,1,0,0,2,0,0,2
48,-10.5,1,3,68.75,33.33333333333333,12,5,3,8,1,2,10,2,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,3
48,-14.0,1,6,62.5,50.0,15,7,3,3,1,2,12,0,0,0,0,0,0,0,1,5,0,0,0,2,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1
48,-9.0,1,4,54.166666666666664,50.0,13,4,3,4,1,2,11,0,0,0,0,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,2,2,0,0,1,0,0,0
48,-6.800000190734863,1,4,62.5,0.0,10,3,3,10,1,2,7,0,0,0,0,0,0,1,1,1,2,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,1,0,0,3
48,-9.899999618530273,1,7,66.66666666666666,85.71428571428571,10,4,3,4,2,1,9,1,0,1,0,0,0,1,1,1,0,0,0,1,0,3,2,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
48,-19.299999237060547,1,3,68.75,66.66666666666666,14,7,2,5,0,2,12,2,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,3,2,0,1,0,0,0,0,0
48,-13.100000381469727,1,3,58.333333333333336,0.0,10,6,1,5,1,0,7,2,0,1,0,0,0,1,3,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
48,-14.0,1,4,66.66666666666666,75.0,15,8,2,3,0,2,12,1,1,0,0,0,0,1,1,2,0,0,0,1,0,0,0,2,0,0,1,1,0,0,2,1,1,0,0,0,0,1,0
48,-11.300000190734863,1,3,47.91666666666667,66.66666666666666,16,6,3,4,0,3,12,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,1,2,0,0,0,1,1,1,0,2,0,0,0
48,-8.699999809265137,1,5,66.66666666666666,60.0,12,3,4,2,1,3,8,0,0,0,1,0,0,0,1,2,0,0,0,2,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,2,0,0,1
48,-11.0,1,3,60.416666666666664,33.33333333333333,14,6,4,3,1,3,12,3,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1
48,-14.899999618530273,1,4,50.0,25.0,11,6,1,3,0,1,11,2,0,0,0,1,0,1,2,1,0,0,0,0,0,0,2,2,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1
48,-16.399999618530273,1,5,72.91666666666666,60.0,16,6,5,1,1,4,14,0,1,0,2,0,0,2,0,4,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
48,-20.899999618530273,1,5,79.16666666666666,40.0,15,5,4,3,2,2,9,0,0,0,0,0,0,1,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,3,2,0,0,0,0,1,0
48,-17.399999618530273,1,4,81.25,75.0,14,6,4,2,0,4,9,0,0,0,1,0,0,0,0,2,1,0,0,4,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1
48,-18.600000381469727,1,9,66.66666666666666,55.55555555555556,16,5,3,3,1,2,10,1,0,0,0,0,0,0,1,4,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,2
102,-30.799999237060547,1,8,60.78431372549019,62.5,27,6,6,4,2,4,19,0,0,1,0,4,0,0,4,4,2,0,0,0,0,0,1,2,0,0,0,2,0,1,1,5,0,1,1,0,0,0,5
102,-52.5,1,8,80.3921568627451,100.0,34,6,7,3,2,5,27,0,0,1,1,0,0,1,0,8,3,0,0,3,0,1,1,3,1,0,1,0,0,0,0,2,3,0,0,0,0,2,3
102,-28.299999237060547,1,7,56.86274509803921,57.14285714285714,27,7,8,8,5,3,23,0,0,1,0,3,0,0,3,3,2,0,0,1,1,0,1,3,3,2,0,0,0,1,3,2,2,0,0,1,0,1,1
102,-39.20000076293945,1,3,66.66666666666666,33.33333333333333,28,10,4,6,0,4,24,3,0,0,0,0,0,3,4,4,1,1,0,1,0,0,1,1,2,0,0,0,0,0,3,5,1,0,0,1,0,1,2
102,-36.79999923706055,1,7,65.68627450980392,71.42857142857143,32,6,7,5,2,5,24,5,0,0,0,1,0,1,0,2,0,0,0,4,0,0,2,2,2,0,0,0,0,0,0,3,2,0,0,4,0,1,5
102,-41.20000076293945,1,3,67.64705882352942,66.66666666666666,34,9,9,4,4,5,27,2,1,2,1,1,0,1,0,5,2,0,1,1,0,1,0,1,1,2,0,2,0,0,1,3,1,0,1,2,0,1,1
102,-48.900001525878906,1,5,66.66666666666666,60.0,37,7,8,3,3,5,29,2,0,0,1,0,0,2,2,9,2,1,1,0,0,1,1,2,1,0,0,1,0,0,0,3,2,0,0,3,0,0,0
79,-26.299999237060547,1,5,64.55696202531645,40.0,23,8,7,7,4,3,21,1,0,0,1,0,0,0,1,3,3,0,1,0,0,0,2,2,1,1,1,0,0,1,2,2,1,2,0,1,0,0,0
79,-35.79999923706055,1,3,67.08860759493672,66.66666666666666,28,5,8,4,3,5,21,2,1,0,2,0,0,0,1,2,2,1,1,1,0,0,0,1,2,0,0,0,0,0,0,5,0,1,2,1,0,0,1
79,-28.700000762939453,1,7,62.0253164556962,71.42857142857143,28,7,5,4,1,4,20,2,0,0,0,0,0,0,0,7,2,0,0,2,0,0,2,1,1,0,0,0,0,1,0,2,1,0,0,3,0,0,2
79,-18.399999618530273,1,3,54.43037974683544,33.33333333333333,20,6,5,10,1,4,18,4,0,1,1,0,1,0,4,1,0,0,0,1,0,0,0,3,1,0,0,0,0,0,3,2,0,1,0,0,0,1,2
79,-34.79999923706055,1,9,73.41772151898735,66.66666666666666,26,6,5,2,1,4,23,0,0,0,0,0,0,0,0,4,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,6,2,2,1,0,0,1,4
79,-30.600000381469727,1,4,65.82278481012658,50.0,24,6,5,12,1,4,17,2,0,0,0,0,1,0,1,4,0,0,1,3,0,0,0,2,0,0,0,0,0,0,3,4,0,1,0,1,0,0,3
79,-22.600000381469727,1,4,58.22784810126582,75.0,25,6,7,5,3,4,18,2,1,1,1,0,0,0,0,2,1,0,0,3,0,0,1,4,0,2,0,1,0,0,2,1,0,0,1,1,1,1,0
79,-33.5,1,4,63.29113924050633,75.0,25,7,5,7,2,3,18,2,0,0,0,0,0,2,0,4,0,2,0,2,0,0,2,1,0,1,0,0,0,0,1,4,2,0,1,1,0,0,1
79,-23.200000762939453,1,5,63.29113924050633,40.0,23,6,5,11,0,5,19,2,0,0,0,0,0,0,1,3,1,1,0,0,0,0,3,4,0,1,1,0,0,1,1,3,0,0,1,0,0,1,2
79,-34.599998474121094,1,4,68.35443037974683,50.0,26,7,6,4,1,5,19,5,0,4,1,0,0,1,1,3,0,1,0,0,0,0,1,2,1,0,0,0,0,1,0,3,0,0,0,0,0,2,0
79,-31.399999618530273,1,12,69.62025316455697,66.66666666666666,23,4,8,4,5,3,16,0,0,0,0,0,0,0,1,4,0,1,3,6,0,0,2,0,1,0,2,0,0,0,0,0,1,1,0,3,0,0,1
79,-32.0,1,4,63.29113924050633,50.0,30,11,4,4,1,3,21,0,0,0,0,0,0,0,0,9,0,0,0,1,0,1,0,2,0,0,0,1,0,1,1,5,1,3,0,0,0,0,1
79,-25.200000762939453,1,3,62.0253164556962,100.0,24,10,6,5,2,4,16,1,0,0,0,0,0,1,1,4,0,0,1,2,1,1,0,1,1,1,0,0,1,0,2,3,1,1,0,2,0,0,1
73,-21.200000762939453,1,4,57.534246575342465,75.0,26,6,6,3,1,5,21,0,0,0,0,0,0,0,0,7,1,0,0,1,0,0,2,2,1,0,0,2,0,0,0,3,1,2,0,0,1,1,0
73,-23.100000381469727,1,3,64.38356164383562,100.0,23,9,6,5,2,4,14,1,0,0,0,0,0,1,1,4,0,0,1,2,1,0,0,1,1,1,0,0,1,0,1,3,1,1,0,2,0,0,1
73,-12.899999618530273,1,3,60.273972602739725,33.33333333333333,18,4,6,4,3,3,16,1,0,4,0,1,0,0,1,2,0,0,0,2,1,0,1,0,1,1,0,1,1,0,1,1,1,2,0,1,0,1,0
72,-13.199999809265137,1,17,50.0,52.94117647058824,13,5,2,14,0,2,10,2,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,1,0,0,3
82,-9.199999809265137,1,12,53.65853658536586,41.66666666666667,16,6,4,7,0,4,12,2,0,1,3,1,0,0,3,1,1,0,0,0,0,0,1,1,1,0,0,2,0,0,4,1,0,0,0,0,0,0,5
82,-13.199999809265137,1,7,47.5609756097561,42.857142857142854,17,7,3,6,2,1,15,1,0,0,0,1,0,1,4,4,2,0,0,0,0,0,3,1,1,0,0,0,0,2,2,0,0,2,0,1,0,1,1
82,-13.199999809265137,1,5,45.1219512195122,40.0,20,4,6,10,4,2,16,2,2,0,0,1,0,1,2,1,0,1,1,1,0,1,1,1,1,0,0,2,0,0,2,1,0,0,2,1,0,0,3
82,-25.200000762939453,1,4,52.4390243902439,25.0,23,6,5,5,1,4,18,2,0,1,1,0,0,0,0,3,0,0,0,1,0,0,0,3,2,1,0,2,0,0,6,1,2,1,0,0,0,0,1
85,-9.199999809265137,1,12,54.11764705882353,41.66666666666667,16,6,4,7,0,4,12,2,0,1,3,1,0,0,3,1,1,0,0,0,0,0,1,1,1,0,0,2,0,0,4,1,0,0,0,0,0,0,6
85,-20.0,1,5,56.470588235294116,40.0,22,5,6,3,3,3,17,0,0,1,0,0,0,0,2,3,2,1,0,1,1,1,1,1,0,0,0,0,0,1,0,4,1,2,0,2,0,1,3
129,-34.099998474121094,1,3,50.3875968992248,0.0,37,11,8,8,3,5,30,3,0,0,1,0,0,1,3,2,4,0,1,0,0,0,0,8,0,2,2,1,0,1,5,1,1,2,1,1,0,2,1
129,-24.799999237060547,1,7,42.63565891472868,57.14285714285714,32,5,7,9,3,4,22,3,1,2,1,0,0,1,6,1,2,0,0,2,0,0,2,6,1,0,0,3,0,1,3,1,2,0,0,1,0,1,3
66,-9.800000190734863,1,4,53.03030303030303,50.0,17,4,4,8,1,3,14,2,0,2,0,3,0,1,3,2,0,1,0,0,0,1,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0
66,-16.100000381469727,1,4,53.03030303030303,25.0,14,5,3,5,2,1,12,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,2,2,1,0,2,0,0,6,0,1,1,0,0,0,0,1
78,-28.600000381469727,1,3,64.1025641025641,66.66666666666666,24,8,4,8,1,3,18,3,2,0,0,0,0,1,0,3,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,4,2,1,0,1,0,0,4
78,-22.0,1,4,58.97435897435898,75.0,24,5,7,2,4,3,19,0,1,0,0,0,0,0,0,3,0,0,0,3,0,1,2,3,0,0,0,1,1,0,1,3,2,0,1,1,0,1,2
59,-18.200000762939453,1,10,59.32203389830508,40.0,15,7,2,3,2,0,13,1,0,0,0,0,0,0,3,4,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,2,0,1,0,0,0,1
59,-17.200000762939453,1,4,64.40677966101694,50.0,19,5,5,2,2,3,11,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,3,1,0,0,1,0,1,2,1,3,0,0,2,0,0,0
70,-24.700000762939453,1,5,58.57142857142858,40.0,21,7,5,2,4,1,20,4,1,2,1,0,0,1,0,2,0,1,0,1,1,0,2,2,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1
70,-19.200000762939453,1,9,62.857142857142854,55.55555555555556,20,5,5,5,1,4,15,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,2,2,1,1,0,0,3,2,2,1,0,0,2,0,0,2
70,-22.200000762939453,1,3,60.0,100.0,22,8,4,3,0,4,16,0,0,0,0,0,0,0,2,4,2,0,0,0,0,1,3,2,1,0,0,1,0,0,0,4,0,1,1,1,0,0,0
43,-12.0,1,3,65.11627906976744,66.66666666666666,10,6,1,3,1,0,6,0,0,0,0,0,0,1,1,2,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
78,-24.100000381469727,1,7,62.82051282051282,71.42857142857143,26,6,5,2,1,4,21,1,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,5,1,0,1,2,0,1,2,4,1,2,0,0,0,0,1
87,-21.399999618530273,1,3,57.47126436781609,66.66666666666666,27,6,7,1,2,5,24,1,0,0,0,0,0,1,2,3,1,0,0,1,0,0,0,2,3,0,0,2,0,0,2,3,1,0,3,1,0,2,1
87,-34.70000076293945,1,6,62.06896551724138,50.0,29,7,6,5,4,2,25,1,1,0,2,1,0,0,2,3,1,1,0,0,0,0,0,4,1,1,1,2,0,1,1,4,0,1,0,0,0,0,1
83,-22.0,1,4,61.44578313253012,50.0,25,5,7,8,3,4,15,0,1,0,1,0,0,0,1,2,1,0,1,1,0,0,0,4,1,0,0,2,0,2,1,1,3,1,0,2,0,0,2
79,-13.399999618530273,1,7,58.22784810126582,71.42857142857143,17,4,4,5,1,3,15,0,0,0,0,0,0,1,3,4,0,0,0,2,0,0,1,1,0,2,0,0,0,1,2,1,2,3,0,0,0,1,2
79,-25.399999618530273,1,7,64.55696202531645,71.42857142857143,21,5,6,1,3,3,17,0,0,0,0,0,0,1,2,0,0,0,0,6,0,0,0,3,0,0,1,0,0,0,5,4,0,0,1,2,0,0,1
79,-33.20000076293945,1,3,70.88607594936708,66.66666666666666,27,10,5,5,1,4,22,3,0,1,0,0,0,0,0,4,1,0,0,0,1,0,1,2,1,0,0,0,0,1,1,5,0,0,1,0,0,2,2
79,-21.399999618530273,1,5,60.75949367088608,60.0,20,7,4,4,0,4,18,4,0,3,0,0,0,2,1,1,1,0,0,1,0,1,4,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
79,-18.799999237060547,1,3,64.55696202531645,66.66666666666666,20,6,4,8,1,3,19,1,0,1,0,0,0,1,4,2,2,0,1,3,0,0,0,0,1,1,0,0,0,0,1,3,1,1,0,1,0,0,2
79,-27.200000762939453,1,7,68.35443037974683,42.857142857142854,26,4,9,3,3,6,23,0,0,0,1,0,0,0,0,4,0,0,0,3,0,0,1,2,0,0,2,0,0,0,0,4,3,1,1,0,1,0,3
74,-20.700000762939453,1,5,72.97297297297297,40.0,21,5,8,2,5,3,13,1,0,1,2,2,0,1,1,0,2,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,2,4,2,0,0,1
74,-26.200000762939453,1,10,64.86486486486487,40.0,21,8,6,3,2,4,16,1,0,0,2,1,0,0,3,5,1,0,2,1,0,0,1,0,0,0,0,0,0,1,1,2,0,0,1,0,1,0,1
74,-22.299999237060547,1,7,63.51351351351351,71.42857142857143,18,5,4,7,1,3,15,1,0,0,0,0,0,0,2,1,0,0,0,3,0,0,2,3,0,0,0,0,0,0,3,3,1,0,0,2,0,0,3
74,-30.700000762939453,1,4,72.97297297297297,50.0,27,6,8,2,2,6,22,0,0,0,1,0,0,0,0,4,5,0,0,3,0,1,1,0,1,0,0,0,0,0,0,5,2,0,0,1,0,0,0
74,-25.5,1,5,64.86486486486487,60.0,23,9,4,5,1,3,17,0,0,0,0,0,0,0,0,6,3,0,0,2,0,0,1,0,0,0,0,0,0,1,0,3,0,2,0,2,0,1,3
74,-26.700000762939453,1,8,67.56756756756756,25.0,17,5,4,6,4,0,11,0,1,0,0,0,0,0,5,2,1,0,0,3,0,0,1,0,0,2,1,0,0,0,1,3,1,0,1,0,0,1,1
44,-15.600000381469727,1,5,59.09090909090909,80.0,12,9,1,2,0,1,8,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,1,0,1,2
84,-34.400001525878906,1,3,67.85714285714286,33.33333333333333,31,5,9,1,6,3,28,1,0,0,1,0,0,0,0,3,0,0,2,1,0,0,0,3,2,0,2,1,1,1,0,3,1,0,3,2,0,0,1
84,-35.20000076293945,1,4,67.85714285714286,100.0,31,6,8,3,4,4,21,0,1,0,1,0,0,0,0,6,0,0,0,1,0,0,0,4,2,1,0,0,0,0,1,3,3,0,1,2,0,0,2
72,-23.700000762939453,1,4,61.111111111111114,25.0,17,6,3,3,1,2,15,0,0,1,0,0,0,1,2,4,0,0,0,0,0,0,0,2,1,0,0,1,0,0,6,1,1,1,0,2,0,0,1
72,-17.200000762939453,1,10,59.72222222222222,60.0,17,6,3,3,0,3,14,0,0,0,0,0,0,0,1,2,3,0,0,1,0,0,1,1,0,0,0,1,0,1,4,3,1,1,0,0,0,2,2
95,-38.29999923706055,1,3,58.94736842105262,33.33333333333333,30,6,6,4,3,3,28,3,1,0,0,0,0,0,3,5,2,1,0,1,0,1,0,2,0,0,0,1,0,0,0,4,1,0,0,2,0,0,4
95,-43.79999923706055,1,4,70.52631578947368,100.0,31,11,6,5,3,3,23,1,0,0,0,0,0,0,0,9,1,2,0,2,0,1,3,1,0,0,0,0,0,0,0,2,3,1,2,1,0,1,1
95,-34.29999923706055,1,5,69.47368421052632,60.0,27,7,7,7,4,3,22,0,1,1,0,2,0,0,2,2,3,0,0,1,0,0,1,2,2,0,0,0,0,0,2,2,2,1,1,5,0,0,1
72,-12.199999809265137,1,16,47.22222222222222,43.75,16,5,4,4,1,3,12,1,0,0,1,1,0,0,6,3,0,0,0,1,0,0,2,2,1,0,0,1,0,0,2,0,1,0,0,1,0,0,1
72,-7.900000095367432,1,6,47.22222222222222,33.33333333333333,11,4,3,14,3,0,10,1,1,0,3,0,0,0,10,0,0,0,0,1,0,0,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2
72,-13.800000190734863,1,8,54.166666666666664,37.5,17,4,5,4,2,3,12,1,1,0,1,0,0,1,6,0,0,0,0,1,0,0,2,1,1,0,1,1,0,0,0,4,0,0,0,1,0,1,1
72,-17.700000762939453,1,6,59.72222222222222,66.66666666666666,17,5,4,5,1,3,15,3,0,0,0,0,0,1,3,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,3,3,1,0,1,3,0,0,1
80,-31.700000762939453,1,7,70.0,71.42857142857143,23,5,7,3,2,5,17,0,1,0,0,0,0,3,1,2,0,1,0,2,1,1,1,2,0,0,0,1,0,0,2,3,2,0,1,2,0,0,0
80,-14.800000190734863,1,5,46.25,40.0,19,7,4,5,1,3,18,2,2,1,0,1,0,3,4,1,0,2,1,0,0,1,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
80,-23.600000381469727,1,4,56.25,25.0,25,5,7,3,1,6,19,2,2,0,1,3,0,0,3,1,0,1,1,1,0,0,0,3,1,0,0,2,0,0,0,1,1,0,0,2,0,0,1
77,-27.0,1,13,62.33766233766234,53.84615384615385,23,7,4,3,0,4,17,2,1,1,1,0,0,1,0,3,1,0,1,1,0,0,0,3,0,0,0,0,0,0,2,1,1,0,0,2,0,1,3
77,-18.0,1,5,48.05194805194805,40.0,22,9,5,2,2,3,18,2,1,1,1,0,0,0,3,3,0,0,0,0,1,0,2,3,1,0,1,3,0,0,1,1,0,1,0,0,0,0,0
77,-23.700000762939453,1,7,50.649350649350644,71.42857142857143,22,8,3,5,1,2,19,1,0,1,0,0,0,2,1,6,0,0,0,0,0,1,3,2,0,0,0,0,0,0,1,2,0,1,1,1,0,1,1
77,-6.599999904632568,1,3,44.15584415584416,66.66666666666666,20,4,6,6,4,2,17,2,1,2,0,0,0,1,0,1,2,0,0,1,1,0,2,1,0,0,0,2,0,0,0,1,1,0,1,1,0,1,4
77,-22.799999237060547,1,4,50.649350649350644,75.0,24,5,7,3,2,5,18,2,0,0,1,1,0,0,1,1,1,1,2,2,0,1,0,1,1,0,2,0,0,1,0,1,4,0,1,0,0,0,1
77,-14.5,1,4,51.94805194805194,75.0,17,4,4,12,2,2,12,0,0,2,0,0,0,0,0,2,2,1,1,2,0,0,3,0,0,2,0,0,0,0,2,3,1,0,0,1,0,0,3
101,-25.899999618530273,1,6,54.45544554455446,16.666666666666664,29,6,7,6,3,4,23,4,0,3,2,0,0,2,4,5,1,0,0,2,0,1,0,0,0,0,0,1,0,0,1,2,1,0,1,0,0,1,2
92,-23.899999618530273,1,5,47.82608695652174,40.0,23,4,6,2,1,5,19,0,1,0,0,1,0,0,3,4,0,0,0,3,0,0,1,1,0,0,0,1,0,0,2,3,4,1,0,0,0,1,4
62,-12.800000190734863,1,4,51.61290322580645,75.0,12,7,1,4,1,0,12,2,0,0,0,1,0,0,3,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,3,1,0,0,0,0,0,1,3
80,-11.699999809265137,1,8,63.74999999999999,50.0,15,5,5,3,2,3,11,0,1,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,2,4,0,1,3,0,0,0,7
80,-25.200000762939453,1,7,60.0,71.42857142857143,25,6,6,5,3,3,21,0,4,0,0,0,0,0,0,3,3,0,0,1,0,0,1,4,0,1,0,0,0,1,1,1,1,1,0,1,0,1,2
80,-14.399999618530273,1,8,56.25,75.0,17,4,5,5,2,3,11,1,1,0,0,0,0,0,3,2,1,0,1,2,0,0,0,2,0,0,1,1,0,0,1,0,1,2,0,0,0,1,6
80,-12.300000190734863,1,4,50.0,75.0,21,5,6,10,3,3,16,2,3,0,2,0,0,1,6,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1,3,0,0,1,0,0,2,0
80,-30.399999618530273,1,8,67.5,75.0,25,5,7,6,2,5,20,0,0,0,0,0,0,0,0,5,2,0,1,3,0,1,2,0,0,0,0,0,0,0,0,5,1,0,2,0,0,0,4
